        Fp1         Fpz         Fp2         AF3         AF4         F11          F7          F5          F3          F1          Fz          F2          F4          F6          F8         F12        FT11         FC5         FC3         FC1         FCz         FC2         FC4         FC6        FT12          T7          C5          C3          C1          Cz          C2          C4          C6          T8         TP7         CP5         CP3         CP1         CPz         CP2         CP4         CP6         TP8          M1          M2          P7          P5          P3          P1          Pz          P2          P4          P6          P8         PO7         PO3         POz         PO4         PO8          O1          Oz          O2         Cb1         Cb2        AFp1        AFp2         AF7         AF5         AFz         AF6         AF8       AFF5h       AFF3h       AFF1h       AFF2h       AFF4h       AFF6h          F9         F10       FFT7h       FFC5h       FFC3h       FFC1h       FFC2h       FFC4h       FFC6h       FFT8h         FT9         FT7         FT8        FT10       FTT7h       FCC5h       FCC3h       FCC1h       FCC2h       FCC4h       FCC6h       FTT8h       TTP7h       CCP5h       CCP3h       CCP1h       CCP2h       CCP4h       CCP6h       TTP8h       TPP7h       CPP5h       CPP3h       CPP1h       CPP2h       CPP4h       CPP6h       TPP8h          P9         P10       PPO3h       PPO1h       PPO2h       PPO4h         PO9         PO5         PO1         PO2         PO6        PO10         Cbz        VEOG        HEOG     Trigger 
 1.1059e+00  6.1438e-01  8.3625e-01 -3.7325e-01 -1.8872e-01 -2.8086e+00  7.1153e-01 -1.0833e+00 -3.1575e+00 -2.0388e+00 -2.3530e+00 -1.1505e+00 -3.2928e-01  1.7703e+00 -4.5750e-01 -5.4987e-01 -4.4518e+00 -2.3183e+00 -1.9473e-01 -1.0764e+00 -4.7345e-01  4.1597e-01  1.3428e+00  2.1680e+00 -6.7471e-02  7.9186e-01  7.5532e-01 -1.0287e-01  3.7167e-01  5.5293e-01  2.1402e+00  2.9712e+00  2.4775e+00  2.0735e+00 -6.5347e-01 -5.4209e-01  4.6305e-01  8.2566e-01  1.4244e+00  1.8856e+00  4.8100e+00  2.5198e+00  1.1919e+00 -9.2725e-01 -4.1802e+00 -5.2243e-01 -2.3949e-01 -1.3814e-01  1.1594e+00  1.4539e+00  3.4451e+00  1.5100e+00  1.7411e-01 -1.0199e+00 -1.2091e+00 -8.6241e-01  1.3089e+00 -9.3923e-01 -3.7251e+00 -1.3107e+00 -1.3857e+00 -2.5673e+00 -1.8524e+00 -2.4091e+00 -1.3227e+00 -8.5566e-01 -4.0517e-01 -5.8769e-01 -2.4297e+00  2.7023e-01  1.9374e+00 -4.4778e-01 -1.9893e+00 -2.3304e+00 -2.4499e+00 -2.7103e-01 -9.1602e-01 -1.5047e+00  5.0900e-01 -2.5961e-01 -7.1010e-01 -1.0877e+00 -1.7691e+00 -1.1979e+00 -5.2953e-01  8.8675e-01  2.1247e+00 -1.4623e+00 -8.2795e-02  1.6194e+00  5.7373e-01  1.0079e-01 -4.5872e-01 -6.0250e-01  3.7522e-01  9.8819e-01  1.1765e+00  3.4053e+00  1.4632e+00  8.2744e-01  2.2154e-01  3.8798e-01  9.8899e-01  2.4553e-01  1.7253e+00  3.1523e+00  2.8847e+00  5.0271e-01 -1.2132e-01  4.2999e-01  9.8939e-01  5.8138e-01  1.6508e+00  3.3456e+00  2.2036e+00 -2.2027e+00 -1.8415e+00  3.0783e-03  1.6720e+00  2.0734e-01  1.7801e+00 -1.2045e+00 -7.2321e-01  1.1091e+00  1.3104e-01 -5.9403e-01 -4.2450e+00 -1.4795e+00  1.6862e+01  3.7491e+00 -4.9174e-04 
 1.1580e+00  6.0136e-01  8.0303e-01 -3.6090e-01 -2.1498e-01 -2.7587e+00  7.6519e-01 -1.0443e+00 -3.0426e+00 -1.9584e+00 -2.2877e+00 -1.1564e+00 -5.1712e-01  1.6579e+00 -4.6630e-01 -6.2802e-01 -4.3939e+00 -2.2671e+00 -1.5316e-01 -9.9360e-01 -4.5443e-01  4.1189e-01  1.1445e+00  1.8455e+00 -1.5440e-01  6.8355e-01  9.7393e-01 -4.4859e-02  4.5396e-01  5.8313e-01  2.0629e+00  2.8690e+00  2.1707e+00  1.7619e+00 -6.3076e-01 -4.4798e-01  4.9042e-01  8.7965e-01  1.4330e+00  1.8424e+00  4.7110e+00  2.4066e+00  1.0747e+00 -1.0224e+00 -4.0318e+00 -5.6354e-01 -2.4562e-01 -1.2689e-01  1.1844e+00  1.4900e+00  3.4244e+00  1.4627e+00  5.9694e-03 -1.1314e+00 -1.2025e+00 -8.0237e-01  1.4330e+00 -9.2848e-01 -3.7390e+00 -1.2444e+00 -1.2889e+00 -2.4877e+00 -1.7849e+00 -2.2496e+00 -1.2594e+00 -8.3310e-01 -3.5936e-01 -5.7266e-01 -2.3625e+00  1.8087e-01  1.8829e+00 -4.3331e-01 -1.9771e+00 -2.2622e+00 -2.3843e+00 -2.8680e-01 -9.8283e-01 -1.4706e+00  4.2700e-01 -3.9933e-02 -6.2815e-01 -9.8709e-01 -1.6713e+00 -1.2042e+00 -6.2389e-01  7.1970e-01  2.0816e+00 -1.4207e+00 -1.0422e-03  1.7611e+00  4.8098e-01  3.4983e-01 -3.8177e-01 -5.2697e-01  4.6108e-01  9.4366e-01  1.1247e+00  3.1456e+00  1.2820e+00  1.0107e+00  2.6043e-01  4.6993e-01  9.9576e-01  2.9546e-01  1.6518e+00  2.9946e+00  2.7675e+00  5.4964e-01 -1.2563e-01  4.3527e-01  1.0139e+00  5.9612e-01  1.6091e+00  3.2685e+00  2.0770e+00 -2.2110e+00 -1.8858e+00  5.3111e-02  1.7465e+00  2.6482e-01  1.7939e+00 -1.1872e+00 -6.4726e-01  1.1977e+00  1.9751e-01 -6.3187e-01 -4.2716e+00 -1.4201e+00  1.6710e+01  2.8260e+00 -4.9174e-04 
 1.1919e+00  5.7199e-01  7.4314e-01 -3.3267e-01 -2.6503e-01 -2.6990e+00  8.8167e-01 -9.5451e-01 -2.8891e+00 -1.8622e+00 -2.2208e+00 -1.1848e+00 -7.3863e-01  1.4206e+00 -3.8656e-01 -6.3813e-01 -4.3194e+00 -2.1482e+00 -6.9483e-02 -9.0872e-01 -4.2631e-01  4.1342e-01  9.3950e-01  1.3825e+00 -2.2405e-01  5.1710e-01  1.1829e+00  3.7849e-02  5.4486e-01  5.9474e-01  1.9787e+00  2.7604e+00  1.8703e+00  1.4406e+00 -5.7782e-01 -3.1763e-01  5.4111e-01  9.3450e-01  1.4385e+00  1.7874e+00  4.6259e+00  2.3144e+00  1.0144e+00 -1.1397e+00 -3.9451e+00 -5.6840e-01 -2.4146e-01 -1.2492e-01  1.1864e+00  1.4843e+00  3.3542e+00  1.4047e+00 -1.4936e-01 -1.2233e+00 -1.2230e+00 -7.6138e-01  1.5101e+00 -9.2769e-01 -3.7257e+00 -1.2171e+00 -1.2250e+00 -2.4279e+00 -1.7633e+00 -2.1041e+00 -1.1906e+00 -8.2217e-01 -3.0326e-01 -5.4071e-01 -2.3018e+00  4.8128e-02  1.7981e+00 -3.9814e-01 -1.9586e+00 -2.1984e+00 -2.3195e+00 -3.2954e-01 -1.0854e+00 -1.4340e+00  5.2709e-01  2.0260e-01 -5.1117e-01 -8.5306e-01 -1.5717e+00 -1.2147e+00 -7.3656e-01  4.8142e-01  1.9589e+00 -1.3734e+00  5.5085e-02  1.9648e+00  5.7682e-01  5.9027e-01 -2.8470e-01 -4.2540e-01  5.6300e-01  8.8580e-01  1.0816e+00  2.8621e+00  1.0696e+00  1.2400e+00  3.3411e-01  5.7041e-01  1.0184e+00  3.3355e-01  1.5691e+00  2.8552e+00  2.6975e+00  6.5827e-01 -1.1777e-01  4.4041e-01  1.0096e+00  6.0261e-01  1.5541e+00  3.1982e+00  1.9843e+00 -2.2671e+00 -1.9200e+00  7.3967e-02  1.7869e+00  2.8279e-01  1.7744e+00 -1.2048e+00 -5.9441e-01  1.2454e+00  2.2008e-01 -6.6717e-01 -4.2655e+00 -1.3629e+00  1.7615e+01  3.7319e+00 -4.9174e-04 
 1.1590e+00  4.9343e-01  6.5037e-01 -3.3016e-01 -3.0849e-01 -2.6263e+00  9.9323e-01 -8.5552e-01 -2.7126e+00 -1.7610e+00 -2.1551e+00 -1.2039e+00 -9.1120e-01  1.1845e+00 -2.0858e-01 -6.6720e-01 -4.2386e+00 -2.0032e+00  6.7130e-02 -8.1695e-01 -3.7745e-01  4.5788e-01  8.1658e-01  1.0453e+00 -3.1379e-01  3.2207e-01  1.3571e+00  1.5395e-01  6.4173e-01  5.9582e-01  1.9086e+00  2.6922e+00  1.6628e+00  1.1445e+00 -5.1570e-01 -1.8753e-01  6.1680e-01  9.8154e-01  1.4436e+00  1.7328e+00  4.5721e+00  2.2583e+00  1.0015e+00 -1.2517e+00 -3.9773e+00 -5.4289e-01 -2.4092e-01 -1.3025e-01  1.1523e+00  1.4363e+00  3.2440e+00  1.3305e+00 -2.8289e-01 -1.2887e+00 -1.2786e+00 -7.5517e-01  1.5200e+00 -9.5908e-01 -3.7020e+00 -1.2350e+00 -1.2116e+00 -2.4168e+00 -1.8023e+00 -2.0327e+00 -1.1548e+00 -8.2773e-01 -2.9374e-01 -5.2387e-01 -2.2426e+00 -5.7507e-02  1.7792e+00 -3.8548e-01 -1.9306e+00 -2.1346e+00 -2.2550e+00 -3.6707e-01 -1.1625e+00 -1.3940e+00  6.2115e-01  3.7945e-01 -3.7399e-01 -6.9989e-01 -1.4736e+00 -1.2093e+00 -8.1043e-01  3.1697e-01  1.8430e+00 -1.3243e+00  4.1588e-02  2.1197e+00  6.7635e-01  7.4775e-01 -1.5520e-01 -2.9468e-01  6.7817e-01  8.4411e-01  1.0814e+00  2.6717e+00  9.1535e-01  1.4570e+00  4.3632e-01  6.8688e-01  1.0664e+00  3.7092e-01  1.5072e+00  2.7666e+00  2.6856e+00  8.0354e-01 -1.0959e-01  4.3824e-01  9.7116e-01  5.9726e-01  1.4960e+00  3.1383e+00  1.9333e+00 -2.3586e+00 -1.9721e+00  5.3696e-02  1.7759e+00  2.4971e-01  1.7142e+00 -1.2613e+00 -5.7487e-01  1.2409e+00  1.8992e-01 -7.0360e-01 -4.2437e+00 -1.3353e+00  1.6390e+01  8.6993e-01 -4.9174e-04 
 1.0875e+00  3.8817e-01  5.2836e-01 -3.1447e-01 -3.4565e-01 -2.5672e+00  1.0898e+00 -7.3244e-01 -2.4999e+00 -1.6525e+00 -2.0898e+00 -1.2118e+00 -1.0306e+00  9.3293e-01 -4.3254e-02 -6.4987e-01 -4.1662e+00 -1.8244e+00  2.4228e-01 -7.3378e-01 -3.1616e-01  5.2641e-01  7.7073e-01  7.6920e-01 -3.9559e-01  1.5069e-01  1.4754e+00  2.9927e-01  7.4123e-01  5.9977e-01  1.8584e+00  2.6591e+00  1.5726e+00  9.2010e-01 -4.5088e-01 -7.8800e-02  7.0627e-01  1.0155e+00  1.4540e+00  1.6734e+00  4.5466e+00  2.2453e+00  1.0277e+00 -1.3546e+00 -4.1279e+00 -5.0461e-01 -2.3880e-01 -1.5425e-01  1.0837e+00  1.3467e+00  3.1038e+00  1.2440e+00 -3.7352e-01 -1.3035e+00 -1.3533e+00 -7.8077e-01  1.4609e+00 -1.0116e+00 -3.6555e+00 -1.2844e+00 -1.2341e+00 -2.4337e+00 -1.8777e+00 -2.0039e+00 -1.1426e+00 -8.4309e-01 -2.9125e-01 -4.9690e-01 -2.1909e+00 -1.6029e-01  1.7167e+00 -3.5919e-01 -1.8912e+00 -2.0763e+00 -2.1945e+00 -4.0573e-01 -1.2444e+00 -1.3735e+00  8.0157e-01  4.9926e-01 -2.1612e-01 -5.3375e-01 -1.3753e+00 -1.1917e+00 -8.4545e-01  1.8222e-01  1.6850e+00 -1.2914e+00 -1.2660e-02  2.2120e+00  8.6861e-01  8.1881e-01 -5.0469e-03 -1.4608e-01  7.9954e-01  8.2464e-01  1.1020e+00  2.5625e+00  7.7622e-01  1.6223e+00  5.5211e-01  8.0801e-01  1.1347e+00  3.9874e-01  1.4687e+00  2.7255e+00  2.7286e+00  9.6308e-01 -1.0224e-01  4.2980e-01  8.9562e-01  5.6986e-01  1.4334e+00  3.0904e+00  1.9180e+00 -2.4837e+00 -2.0376e+00 -9.4668e-03  1.7123e+00  1.6477e-01  1.6216e+00 -1.3477e+00 -5.9321e-01  1.1889e+00  1.0034e-01 -7.3063e-01 -4.1884e+00 -1.3200e+00  1.6613e+01  4.2524e+00 -4.9174e-04 
 9.3961e-01  2.3452e-01  3.8437e-01 -3.1873e-01 -3.4320e-01 -2.5148e+00  1.1047e+00 -6.3304e-01 -2.2757e+00 -1.5431e+00 -2.0244e+00 -1.1821e+00 -1.0429e+00  7.7159e-01  1.3809e-01 -6.6427e-01 -4.1091e+00 -1.6616e+00  4.4917e-01 -6.5344e-01 -2.3685e-01  6.4229e-01  8.4800e-01  7.4559e-01 -4.8961e-01  3.0172e-02  1.5328e+00  4.7196e-01  8.4130e-01  6.1869e-01  1.8441e+00  2.6893e+00  1.6239e+00  7.9740e-01 -4.0808e-01 -1.4521e-02  8.0555e-01  1.0324e+00  1.4697e+00  1.6200e+00  4.5523e+00  2.2709e+00  1.0703e+00 -1.4167e+00 -4.3813e+00 -4.6770e-01 -2.4792e-01 -1.8826e-01  9.7796e-01  1.2212e+00  2.9499e+00  1.1429e+00 -4.2552e-01 -1.2744e+00 -1.4388e+00 -8.4042e-01  1.3285e+00 -1.1043e+00 -3.6107e+00 -1.3543e+00 -1.2973e+00 -2.5042e+00 -1.9788e+00 -2.0672e+00 -1.1796e+00 -8.6813e-01 -3.4179e-01 -4.8672e-01 -2.1363e+00 -1.9922e-01  1.7022e+00 -3.5686e-01 -1.8410e+00 -2.0159e+00 -2.1344e+00 -4.0899e-01 -1.2780e+00 -1.3693e+00  8.6992e-01  5.0797e-01 -6.0935e-02 -3.7437e-01 -1.2758e+00 -1.1449e+00 -8.0131e-01  1.8176e-01  1.5824e+00 -1.2751e+00 -1.3156e-01  2.1948e+00  9.5431e-01  7.7983e-01  1.6823e-01  1.6488e-02  9.2300e-01  8.4852e-01  1.1604e+00  2.5977e+00  7.3097e-01  1.6960e+00  6.6946e-01  9.3060e-01  1.2217e+00  4.2669e-01  1.4709e+00  2.7396e+00  2.8144e+00  1.0964e+00 -1.0575e-01  4.0917e-01  7.9163e-01  5.1703e-01  1.3750e+00  3.0538e+00  1.9313e+00 -2.6069e+00 -2.1251e+00 -1.1517e-01  1.5909e+00  2.7743e-02  1.4956e+00 -1.4496e+00 -6.4603e-01  1.0891e+00 -4.5037e-02 -7.6227e-01 -4.1298e+00 -1.3361e+00  1.6817e+01  3.7116e+00 -4.9174e-04 
 7.6052e-01  6.8453e-02  2.3324e-01 -2.9930e-01 -3.0911e-01 -2.4868e+00  1.0550e+00 -5.4285e-01 -2.0384e+00 -1.4269e+00 -1.9553e+00 -1.1259e+00 -9.8698e-01  6.4709e-01  2.5015e-01 -6.3372e-01 -4.0730e+00 -1.5068e+00  6.6050e-01 -5.8673e-01 -1.5081e-01  7.7267e-01  9.9089e-01  8.0189e-01 -5.5330e-01 -1.1889e-02  1.5336e+00  6.5791e-01  9.4153e-01  6.6504e-01  1.8631e+00  2.7537e+00  1.7657e+00  8.0365e-01 -3.8834e-01  9.3872e-03  9.0251e-01  1.0352e+00  1.4939e+00  1.5661e+00  4.5710e+00  2.3211e+00  1.1148e+00 -1.4400e+00 -4.6657e+00 -4.5324e-01 -2.6103e-01 -2.3585e-01  8.4964e-01  1.0670e+00  2.7934e+00  1.0346e+00 -4.3511e-01 -1.1989e+00 -1.5118e+00 -9.2047e-01  1.1380e+00 -1.2207e+00 -3.5619e+00 -1.4232e+00 -1.3800e+00 -2.6042e+00 -2.0693e+00 -2.1785e+00 -1.2380e+00 -8.9399e-01 -3.9554e-01 -4.6414e-01 -2.0809e+00 -2.1853e-01  1.6260e+00 -3.3810e-01 -1.7819e+00 -1.9563e+00 -2.0754e+00 -3.8869e-01 -1.3069e+00 -1.3951e+00  9.3740e-01  4.5754e-01  8.7115e-02 -2.2793e-01 -1.1706e+00 -1.0782e+00 -7.0483e-01  2.1848e-01  1.4883e+00 -1.2841e+00 -2.6444e-01  2.1339e+00  1.0385e+00  6.8400e-01  3.4450e-01  1.7832e-01  1.0444e+00  9.0830e-01  1.2204e+00  2.7002e+00  7.1954e-01  1.6806e+00  7.7532e-01  1.0468e+00  1.3151e+00  4.4517e-01  1.5001e+00  2.7809e+00  2.9205e+00  1.1820e+00 -1.1533e-01  3.8192e-01  6.7163e-01  4.3477e-01  1.3171e+00  3.0251e+00  1.9550e+00 -2.7139e+00 -2.2074e+00 -2.5293e-01  1.4253e+00 -1.4992e-01  1.3504e+00 -1.5469e+00 -7.2699e-01  9.5478e-01 -2.3868e-01 -7.9741e-01 -4.0619e+00 -1.3599e+00  1.6617e+01  3.1449e+00 -4.9174e-04 
 5.3136e-01 -1.1986e-01  8.6797e-02 -2.8970e-01 -2.2725e-01 -2.4656e+00  9.1906e-01 -5.0327e-01 -1.8229e+00 -1.3091e+00 -1.8814e+00 -1.0339e+00 -8.5426e-01  6.2537e-01  3.4426e-01 -6.2839e-01 -4.0529e+00 -1.4017e+00  8.6449e-01 -5.2081e-01 -5.2532e-02  9.3033e-01  1.1986e+00  1.0260e+00 -6.0090e-01  1.3404e-02  1.4970e+00  8.4868e-01  1.0444e+00  7.4499e-01  1.9215e+00  2.8588e+00  1.9579e+00  9.3668e-01 -4.0269e-01 -1.3099e-03  9.9693e-01  1.0294e+00  1.5240e+00  1.5214e+00  4.5955e+00  2.3757e+00  1.1400e+00 -1.4078e+00 -4.9178e+00 -4.7291e-01 -2.8858e-01 -2.8213e-01  7.0768e-01  8.9511e-01  2.6470e+00  9.1957e-01 -4.2336e-01 -1.1070e+00 -1.5683e+00 -1.0187e+00  8.9852e-01 -1.3733e+00 -3.5370e+00 -1.4843e+00 -1.4879e+00 -2.7551e+00 -2.1424e+00 -2.3717e+00 -1.3249e+00 -9.2198e-01 -4.9044e-01 -4.5443e-01 -2.0133e+00 -1.8140e-01  1.5837e+00 -3.3871e-01 -1.7169e+00 -1.8887e+00 -2.0123e+00 -3.2298e-01 -1.2915e+00 -1.4337e+00  8.4667e-01  3.3429e-01  2.0504e-01 -1.0880e-01 -1.0589e+00 -9.8152e-01 -5.4535e-01  3.4900e-01  1.4910e+00 -1.3064e+00 -4.1717e-01  2.0492e+00  9.6193e-01  5.5329e-01  5.2191e-01  3.3633e-01  1.1652e+00  1.0099e+00  1.2925e+00  2.8778e+00  8.0068e-01  1.5876e+00  8.6625e-01  1.1600e+00  1.4113e+00  4.6458e-01  1.5585e+00  2.8403e+00  3.0256e+00  1.1970e+00 -1.3284e-01  3.4866e-01  5.5653e-01  3.3068e-01  1.2665e+00  2.9995e+00  1.9753e+00 -2.7701e+00 -2.2755e+00 -4.1364e-01  1.2230e+00 -3.5857e-01  1.1889e+00 -1.6258e+00 -8.2768e-01  7.8991e-01 -4.6473e-01 -8.5569e-01 -4.0216e+00 -1.4064e+00  1.6677e+01  3.2793e+00 -4.9174e-04 
 3.1285e-01 -2.8785e-01 -4.4093e-02 -2.5131e-01 -1.2782e-01 -2.4597e+00  7.6242e-01 -4.8735e-01 -1.6334e+00 -1.1853e+00 -1.8018e+00 -9.3371e-01 -7.1850e-01  6.2122e-01  3.5206e-01 -5.7126e-01 -4.0433e+00 -1.3247e+00  1.0375e+00 -4.5948e-01  4.8211e-02  1.0775e+00  1.3856e+00  1.1801e+00 -5.9554e-01  9.4157e-02  1.4443e+00  1.0285e+00  1.1539e+00  8.6113e-01  2.0078e+00  2.9627e+00  2.1174e+00  1.1828e+00 -4.3386e-01 -1.9095e-02  1.0835e+00  1.0261e+00  1.5618e+00  1.4789e+00  4.6057e+00  2.4155e+00  1.1404e+00 -1.3431e+00 -5.0574e+00 -5.3903e-01 -3.2108e-01 -3.2810e-01  5.7378e-01  7.1647e-01  2.5147e+00  8.0714e-01 -3.9813e-01 -1.0149e+00 -1.5992e+00 -1.1239e+00  6.3165e-01 -1.5395e+00 -3.5286e+00 -1.5315e+00 -1.6064e+00 -2.9273e+00 -2.1795e+00 -2.5852e+00 -1.3997e+00 -9.4778e-01 -5.7166e-01 -4.2924e-01 -1.9386e+00 -1.5306e-01  1.4731e+00 -3.1916e-01 -1.6491e+00 -1.8171e+00 -1.9460e+00 -2.4364e-01 -1.2848e+00 -1.4843e+00  7.5947e-01  2.1700e-01  2.9444e-01 -1.3767e-02 -9.3858e-01 -8.7164e-01 -3.7436e-01  4.4734e-01  1.5234e+00 -1.3382e+00 -5.3000e-01  2.0375e+00  8.8139e-01  4.6197e-01  6.8094e-01  4.8016e-01  1.2872e+00  1.1323e+00  1.3437e+00  3.0247e+00  8.9514e-01  1.4656e+00  9.4140e-01  1.2695e+00  1.5011e+00  4.7748e-01  1.6226e+00  2.8865e+00  3.1105e+00  1.1495e+00 -1.4565e-01  3.2137e-01  4.6399e-01  2.1371e-01  1.2184e+00  2.9722e+00  1.9756e+00 -2.7769e+00 -2.2970e+00 -5.8357e-01  1.0052e+00 -5.8160e-01  1.0271e+00 -1.6784e+00 -9.4344e-01  6.0710e-01 -7.0835e-01 -9.3569e-01 -4.0015e+00 -1.4505e+00  1.5936e+01  4.2437e+00 -4.9174e-04 
 9.3391e-02 -4.4614e-01 -1.5880e-01 -2.2508e-01 -1.5603e-02 -2.4471e+00  5.9934e-01 -5.2050e-01 -1.5040e+00 -1.0650e+00 -1.7199e+00 -8.2713e-01 -5.8604e-01  6.8271e-01  3.3936e-01 -5.4081e-01 -4.0320e+00 -1.3015e+00  1.1784e+00 -3.8563e-01  1.5837e-01  1.2281e+00  1.5494e+00  1.3442e+00 -5.6770e-01  1.9082e-01  1.4013e+00  1.1918e+00  1.2748e+00  1.0076e+00  2.1219e+00  3.0713e+00  2.2145e+00  1.4977e+00 -4.7524e-01 -2.7255e-02  1.1694e+00  1.0346e+00  1.6040e+00  1.4486e+00  4.6020e+00  2.4281e+00  1.1087e+00 -1.2505e+00 -5.0557e+00 -6.4904e-01 -3.6689e-01 -3.6056e-01  4.5724e-01  5.4320e-01  2.4014e+00  6.9899e-01 -3.8367e-01 -9.6043e-01 -1.6202e+00 -1.2418e+00  3.4560e-01 -1.7280e+00 -3.5575e+00 -1.5784e+00 -1.7494e+00 -3.1347e+00 -2.1989e+00 -2.8356e+00 -1.4655e+00 -9.7870e-01 -6.7550e-01 -4.1643e-01 -1.8514e+00 -1.0831e-01  1.4003e+00 -3.1778e-01 -1.5819e+00 -1.7360e+00 -1.8738e+00 -1.4821e-01 -1.2511e+00 -1.5197e+00  5.6351e-01  9.8801e-02  3.4284e-01  5.3814e-02 -8.1379e-01 -7.4518e-01 -1.9481e-01  5.6695e-01  1.6459e+00 -1.3595e+00 -6.1189e-01  2.1032e+00  6.8560e-01  4.2267e-01  8.2462e-01  6.1292e-01  1.4155e+00  1.2726e+00  1.3955e+00  3.1545e+00  1.0472e+00  1.3531e+00  1.0091e+00  1.3842e+00  1.5870e+00  4.9697e-01  1.6934e+00  2.9213e+00  3.1678e+00  1.0503e+00 -1.5049e-01  3.0463e-01  4.1112e-01  1.0253e-01  1.1800e+00  2.9408e+00  1.9515e+00 -2.7262e+00 -2.2727e+00 -7.5591e-01  7.8109e-01 -8.0956e-01  8.6771e-01 -1.7102e+00 -1.0723e+00  4.0659e-01 -9.5255e-01 -1.0503e+00 -4.0280e+00 -1.5074e+00  1.5424e+01  1.8671e+00 -4.9174e-04 
-7.0186e-02 -5.6024e-01 -2.6073e-01 -1.7935e-01  6.5954e-02 -2.4380e+00  5.0626e-01 -5.6026e-01 -1.4305e+00 -9.4934e-01 -1.6401e+00 -7.4525e-01 -5.2267e-01  7.2062e-01  2.5530e-01 -4.7405e-01 -4.0134e+00 -1.2965e+00  1.2777e+00 -3.0328e-01  2.6810e-01  1.3498e+00  1.6275e+00  1.3287e+00 -5.0256e-01  2.8196e-01  1.3834e+00  1.3292e+00  1.4098e+00  1.1751e+00  2.2489e+00  3.1542e+00  2.2142e+00  1.8337e+00 -4.9811e-01 -2.5922e-03  1.2543e+00  1.0643e+00  1.6516e+00  1.4244e+00  4.5793e+00  2.4121e+00  1.0544e+00 -1.1686e+00 -4.9005e+00 -7.9763e-01 -4.1432e-01 -3.8561e-01  3.7303e-01  3.8426e-01  2.3045e+00  6.0472e-01 -3.8172e-01 -9.5298e-01 -1.6407e+00 -1.3702e+00  5.6263e-02 -1.9142e+00 -3.6043e+00 -1.6368e+00 -1.9076e+00 -3.3395e+00 -2.2054e+00 -3.0477e+00 -1.4883e+00 -1.0154e+00 -7.4861e-01 -3.9069e-01 -1.7642e+00 -1.1161e-01  1.2747e+00 -2.9789e-01 -1.5183e+00 -1.6542e+00 -1.8008e+00 -8.1264e-02 -1.2419e+00 -1.5378e+00  4.4763e-01  4.4898e-02  3.6427e-01  1.0706e-01 -6.8841e-01 -6.2393e-01 -5.7995e-02  6.0195e-01  1.7626e+00 -1.3661e+00 -6.1832e-01  2.2867e+00  5.6196e-01  4.7356e-01  9.4071e-01  7.3013e-01  1.5517e+00  1.4074e+00  1.4296e+00  3.1984e+00  1.1705e+00  1.2984e+00  1.0765e+00  1.5049e+00  1.6660e+00  5.1761e-01  1.7538e+00  2.9345e+00  3.1983e+00  9.3622e-01 -1.3388e-01  3.1029e-01  4.0324e-01  1.1617e-02  1.1481e+00  2.9071e+00  1.9014e+00 -2.6500e+00 -2.1922e+00 -9.2290e-01  5.6784e-01 -1.0304e+00  7.2440e-01 -1.7337e+00 -1.2170e+00  1.9672e-01 -1.1869e+00 -1.1865e+00 -4.0771e+00 -1.5530e+00  1.4949e+01  2.0865e+00 -4.9174e-04 
-2.0386e-01 -6.5356e-01 -3.6097e-01 -1.5895e-01  1.1093e-01 -2.4172e+00  4.7899e-01 -6.2131e-01 -1.4318e+00 -8.5183e-01 -1.5705e+00 -6.8482e-01 -5.0738e-01  7.8837e-01  1.8910e-01 -4.6355e-01 -3.9820e+00 -1.3261e+00  1.3477e+00 -2.0050e-01  3.8219e-01  1.4644e+00  1.6569e+00  1.2986e+00 -4.5127e-01  3.3862e-01  1.3998e+00  1.4423e+00  1.5582e+00  1.3483e+00  2.3875e+00  3.2351e+00  2.1567e+00  2.1291e+00 -4.9439e-01  5.4332e-02  1.3467e+00  1.1172e+00  1.7004e+00  1.4167e+00  4.5552e+00  2.3779e+00  9.8388e-01 -1.1077e+00 -4.6449e+00 -9.6449e-01 -4.6920e-01 -3.9663e-01  3.1836e-01  2.4723e-01  2.2249e+00  5.2540e-01 -4.0296e-01 -1.0102e+00 -1.6869e+00 -1.5206e+00 -2.3568e-01 -2.1062e+00 -3.6761e+00 -1.7288e+00 -2.0946e+00 -3.5490e+00 -2.2315e+00 -3.2327e+00 -1.4861e+00 -1.0669e+00 -8.3119e-01 -3.8205e-01 -1.6783e+00 -1.2552e-01  1.2123e+00 -2.9971e-01 -1.4616e+00 -1.5715e+00 -1.7287e+00 -4.2169e-02 -1.2157e+00 -1.5196e+00  3.0219e-01  2.0028e-02  3.5753e-01  1.4906e-01 -5.7125e-01 -5.0699e-01  4.5893e-02  6.3941e-01  1.9106e+00 -1.3455e+00 -5.8202e-01  2.5148e+00  4.0541e-01  5.7643e-01  1.0394e+00  8.3865e-01  1.6966e+00  1.5368e+00  1.4803e+00  3.2235e+00  1.3113e+00  1.3141e+00  1.1534e+00  1.6374e+00  1.7444e+00  5.5246e-01  1.8159e+00  2.9515e+00  3.2143e+00  8.3401e-01 -9.6214e-02  3.3829e-01  4.3957e-01 -4.2634e-02  1.1318e+00  2.8774e+00  1.8381e+00 -2.5663e+00 -2.0844e+00 -1.0845e+00  3.6713e-01 -1.2413e+00  5.9653e-01 -1.7688e+00 -1.3799e+00 -2.4157e-02 -1.4023e+00 -1.3431e+00 -4.1561e+00 -1.6039e+00  1.5783e+01  3.0791e+00 -4.9174e-04 
