        Fp1         Fpz         Fp2         AF3         AF4         F11          F7          F5          F3          F1          Fz          F2          F4          F6          F8         F12        FT11         FC5         FC3         FC1         FCz         FC2         FC4         FC6        FT12          T7          C5          C3          C1          Cz          C2          C4          C6          T8         TP7         CP5         CP3         CP1         CPz         CP2         CP4         CP6         TP8          M1          M2          P7          P5          P3          P1          Pz          P2          P4          P6          P8         PO7         PO3         POz         PO4         PO8          O1          Oz          O2         Cb1         Cb2        AFp1        AFp2         AF7         AF5         AFz         AF6         AF8       AFF5h       AFF3h       AFF1h       AFF2h       AFF4h       AFF6h          F9         F10       FFT7h       FFC5h       FFC3h       FFC1h       FFC2h       FFC4h       FFC6h       FFT8h         FT9         FT7         FT8        FT10       FTT7h       FCC5h       FCC3h       FCC1h       FCC2h       FCC4h       FCC6h       FTT8h       TTP7h       CCP5h       CCP3h       CCP1h       CCP2h       CCP4h       CCP6h       TTP8h       TPP7h       CPP5h       CPP3h       CPP1h       CPP2h       CPP4h       CPP6h       TPP8h          P9         P10       PPO3h       PPO1h       PPO2h       PPO4h         PO9         PO5         PO1         PO2         PO6        PO10         Cbz        VEOG        HEOG     Trigger 
-3.5184e-02 -1.4949e-01 -3.1253e-01  1.5510e-01  1.0695e-02 -3.0500e-01  1.8405e-01  2.3414e-01  2.3796e-01  1.9275e-01  1.1584e-01  1.4127e-01  1.3503e-01 -5.7502e-01 -5.1858e-01 -5.9492e-01 -4.8665e-01  1.7050e-01  2.2309e-01  2.5014e-01  1.3558e-01  1.0206e-01  7.7803e-02 -1.2698e-01 -6.7239e-01 -2.9543e-01  8.3486e-02  3.6681e-01  2.4932e-01  2.4980e-01  1.4524e-01 -2.4362e-01 -2.3476e-01 -1.2557e-01 -7.0976e-02  1.3594e-02  2.6840e-01  2.4707e-01  2.4557e-01 -1.7435e-01 -3.2100e-01 -2.4419e-01 -5.9582e-02  4.4480e-03 -1.7511e-01 -8.4695e-03  8.2235e-02  3.8010e-02  1.6648e-01  2.8201e-01  2.5660e-01 -1.9826e-01 -1.6014e-01  1.4586e-03  1.3663e-01  1.2793e-01  2.2324e-01  2.5097e-01  9.3537e-02  1.5373e-01  3.8432e-01  3.8551e-01 -1.4145e-01  4.8096e-01  1.0896e-01 -3.4872e-01  6.7112e-02  1.1430e-01  5.9808e-02  1.9454e-01 -9.4642e-01  1.1239e-01  9.3893e-02  1.1132e-01  7.7140e-02 -3.1939e-02 -5.8703e-02 -2.1464e-01 -4.4160e-01  1.7941e-01  1.9781e-01  1.8233e-01  2.2909e-01  9.0273e-02  1.0312e-01 -3.1327e-03 -5.6619e-01 -1.7576e-01 -1.6496e-01 -3.3102e-01 -5.0998e-01 -1.8265e-01  2.8019e-01  1.8837e-01  2.3378e-01  7.1081e-02  1.3370e-02 -2.7469e-01 -3.3778e-01 -2.0856e-01  1.7487e-01  3.3250e-01  1.8257e-01  1.2195e-01 -2.1846e-01 -2.9307e-01 -3.1310e-01 -6.0510e-03  1.3619e-01  2.3749e-01  1.3620e-01 -8.7886e-02 -3.6153e-01 -2.7089e-01 -1.1672e-01 -4.0295e-02 -1.1440e-01  6.9849e-02  1.9573e-01  2.1956e-01  1.9912e-01  9.1321e-02  1.1452e-01  1.9808e-01  2.2042e-01  3.7589e-01  8.2584e-02 -2.5191e-01  1.2834e+00 -1.0825e+00  0.0000e+00 
 5.4969e-02 -8.0009e-02 -2.3057e-01  1.8400e-01  7.6897e-02 -1.0282e-01  3.4626e-01  2.3873e-01  2.4804e-01  2.7654e-01  1.4153e-01  1.6697e-01  1.5518e-01 -4.7326e-01 -5.0467e-01 -5.6049e-01 -2.6349e-01  3.3174e-01  2.1204e-01  2.1815e-01  1.5328e-01  1.2920e-01  6.3348e-02 -2.0576e-01 -5.9362e-01 -2.2210e-01  1.8170e-01  3.5442e-01  2.2666e-01  2.1252e-01  1.4037e-01 -3.1107e-01 -3.2243e-01 -1.7021e-01 -1.0371e-05  5.7422e-02  2.0830e-01  1.4005e-01  2.0311e-01 -3.5277e-01 -4.9224e-01 -3.5931e-01 -1.2929e-01  1.6061e-01 -1.7637e-01  5.6253e-02  1.1425e-01 -4.0515e-02  5.2848e-02  1.4982e-01  1.0665e-01 -3.6340e-01 -2.9551e-01 -1.1562e-01  1.6796e-01  1.6709e-01  9.1554e-02  1.4486e-01  6.6994e-02  1.4582e-01  3.8771e-01  4.1563e-01 -2.6768e-02  6.4780e-01  1.4259e-01 -2.6651e-01  1.0183e-01  1.4615e-01  7.6393e-02  3.6696e-01 -9.4276e-01  1.4888e-01  1.3398e-01  1.2680e-01  1.0113e-01  3.0251e-02  3.1427e-02 -9.7064e-02 -4.2140e-01  3.5334e-01  2.0710e-01  1.9558e-01  2.5892e-01  1.0570e-01  1.1625e-01 -1.7536e-02 -5.3933e-01 -5.3380e-03 -1.3232e-05 -3.3180e-01 -4.7682e-01 -2.0125e-02  2.8717e-01  1.7230e-01  1.9926e-01  8.7242e-02  1.7814e-02 -3.4459e-01 -3.4714e-01 -1.6932e-01  1.9343e-01  3.2362e-01  1.4769e-01 -2.7188e-02 -3.5749e-01 -4.0175e-01 -3.6442e-01  4.1493e-02  1.3033e-01  1.7437e-01 -2.2645e-02 -2.8127e-01 -5.2870e-01 -3.8863e-01 -2.3289e-01  9.8092e-02 -1.0387e-01  2.6921e-02  6.0290e-02  9.3209e-02  6.5002e-02  1.2863e-01  1.3521e-01  6.6063e-02  8.6742e-02  2.7872e-01  1.8609e-01 -1.5957e-01  3.8303e-01 -9.2781e-01  0.0000e+00 
 1.2259e-01  2.2465e-02 -8.8472e-02  2.1988e-01  1.6027e-01  1.5187e-01  5.0033e-01  2.4155e-01  2.5630e-01  3.4399e-01  1.6540e-01  1.8582e-01  1.6417e-01 -3.3546e-01 -3.5398e-01 -4.2576e-01 -2.7583e-02  4.9017e-01  2.0056e-01  1.8246e-01  1.6536e-01  1.5048e-01 -2.1518e-02 -3.0027e-01 -4.4340e-01 -1.2413e-01  2.7734e-01  3.0720e-01  1.9331e-01  1.6927e-01  1.2943e-01 -3.9407e-01 -4.1551e-01 -2.2241e-01  6.9862e-02  1.1153e-01  1.3290e-01  1.5603e-02  1.5549e-01 -5.3989e-01 -6.6741e-01 -4.7776e-01 -2.1012e-01  3.2939e-01 -1.8690e-01  1.3590e-01  1.5404e-01 -1.1300e-01 -6.7183e-02 -4.9442e-03 -5.8417e-02 -5.3184e-01 -4.3097e-01 -2.5515e-01  2.0333e-01  2.0486e-01 -5.1957e-02 -1.8133e-03 -2.6271e-02  1.1174e-01  3.5473e-01  3.6125e-01  8.7676e-02  6.2800e-01  1.9523e-01 -1.2448e-01  1.5404e-01  1.8527e-01  9.9306e-02  5.5724e-01 -8.0921e-01  1.9569e-01  1.8358e-01  1.4440e-01  1.2435e-01  1.0932e-01  1.3654e-01  2.2373e-02 -3.1529e-01  5.2249e-01  2.1614e-01  2.1335e-01  2.8703e-01  1.2137e-01  1.2471e-01 -1.0317e-01 -4.1507e-01  1.7126e-01  1.8371e-01 -3.1194e-01 -3.7409e-01  1.6652e-01  2.5400e-01  1.5599e-01  1.6275e-01  1.0668e-01  2.5327e-02 -4.2014e-01 -3.4045e-01 -1.1461e-01  1.9976e-01  3.0968e-01  1.0968e-01 -1.8104e-01 -4.9545e-01 -5.1593e-01 -4.0407e-01  1.0335e-01  1.2459e-01  9.9988e-02 -1.7558e-01 -4.6994e-01 -6.9137e-01 -5.1547e-01 -3.5761e-01  2.5873e-01 -1.3345e-01 -1.9047e-02 -8.3848e-02 -5.2775e-02 -8.0837e-02  1.6923e-01  1.5919e-01 -7.6754e-02 -6.7816e-02  1.1784e-01  1.7817e-01 -7.9950e-02  5.2473e-01 -1.0755e+00  0.0000e+00 
 1.7710e-01  1.5052e-01  1.0062e-01  2.5397e-01  2.5990e-01  4.0139e-01  6.3762e-01  2.3645e-01  2.5679e-01  3.8086e-01  1.9149e-01  2.0103e-01  1.7595e-01 -1.7604e-01 -1.3120e-01 -2.3578e-01  2.0272e-01  6.2879e-01  1.8142e-01  1.3634e-01  1.8206e-01  1.7003e-01 -1.1818e-01 -3.6750e-01 -2.3652e-01  2.5062e-02  3.6345e-01  2.2921e-01  1.5328e-01  1.1754e-01  1.2277e-01 -4.7548e-01 -5.0150e-01 -2.8596e-01  1.3183e-01  1.4858e-01  4.3522e-02 -1.1210e-01  9.4437e-02 -7.1956e-01 -8.2638e-01 -5.8663e-01 -2.9032e-01  4.9986e-01 -1.8979e-01  2.0557e-01  1.8312e-01 -1.7627e-01 -1.8668e-01 -1.7463e-01 -2.3054e-01 -6.8712e-01 -5.5807e-01 -3.9582e-01  2.3375e-01  2.3711e-01 -2.0591e-01 -1.6690e-01 -1.5852e-01  5.6757e-02  2.9435e-01  2.4803e-01  1.9618e-01  4.8568e-01  2.4426e-01  6.6861e-02  2.0876e-01  2.2221e-01  1.3481e-01  7.1528e-01 -5.3027e-01  2.3721e-01  2.2754e-01  1.6694e-01  1.5234e-01  2.0977e-01  2.4376e-01  1.3139e-01 -1.6727e-01  6.7429e-01  2.1389e-01  2.2405e-01  3.0406e-01  1.4712e-01  1.4156e-01 -1.7671e-01 -2.2945e-01  3.2983e-01  3.7724e-01 -2.8660e-01 -2.3153e-01  3.6861e-01  1.8948e-01  1.3379e-01  1.1848e-01  1.3089e-01  3.5024e-02 -4.7983e-01 -3.2467e-01 -3.9370e-02  1.8728e-01  2.8789e-01  6.1620e-02 -3.2849e-01 -6.2400e-01 -6.1992e-01 -4.3619e-01  1.6006e-01  1.1723e-01  1.8265e-02 -3.2204e-01 -6.3778e-01 -8.3672e-01 -6.4787e-01 -4.8317e-01  4.1287e-01 -1.8239e-01 -7.0638e-02 -2.3143e-01 -2.1166e-01 -2.3049e-01  2.0628e-01  1.8291e-01 -2.2709e-01 -2.3066e-01 -8.0917e-02  8.3417e-02 -1.9851e-03  6.8894e-01 -8.8548e-01  0.0000e+00 
 2.2387e-01  3.0164e-01  3.2150e-01  2.9572e-01  3.7799e-01  6.4667e-01  7.1662e-01  2.3725e-01  2.6208e-01  4.0659e-01  2.3067e-01  2.2592e-01  1.9692e-01 -2.7770e-03  1.6071e-01  2.1994e-03  3.8165e-01  7.1208e-01  1.7203e-01  1.0245e-01  2.0982e-01  1.9819e-01 -2.1313e-01 -4.1766e-01 -7.6968e-03  2.0957e-01  4.4137e-01  1.5415e-01  1.1752e-01  7.4464e-02  1.3101e-01 -5.4912e-01 -5.7771e-01 -3.6238e-01  1.7519e-01  1.7434e-01 -5.6233e-02 -2.3645e-01  4.2923e-02 -8.8377e-01 -9.6014e-01 -6.8197e-01 -3.6418e-01  6.2024e-01 -1.9348e-01  2.3858e-01  1.8799e-01 -2.4055e-01 -3.1075e-01 -3.5086e-01 -4.0018e-01 -8.1542e-01 -6.6308e-01 -5.2099e-01  2.3238e-01  2.2936e-01 -3.6054e-01 -3.4340e-01 -3.1099e-01 -3.8177e-02  2.0022e-01  8.8699e-02  2.5500e-01  2.5837e-01  3.0524e-01  2.7900e-01  2.7009e-01  2.6388e-01  1.8714e-01  8.6708e-01 -1.6180e-01  2.8052e-01  2.7484e-01  2.0717e-01  1.9553e-01  3.3104e-01  3.5979e-01  2.3712e-01  1.5610e-02  7.6294e-01  2.1610e-01  2.4320e-01  3.2814e-01  1.8729e-01  1.7361e-01 -2.4339e-01 -1.1286e-02  4.6553e-01  5.4746e-01 -2.6198e-01 -6.2964e-02  5.4788e-01  1.4910e-01  1.1873e-01  8.5384e-02  1.7042e-01  6.1190e-02 -5.1567e-01 -3.0890e-01  6.3382e-02  1.7457e-01  2.6357e-01  2.0619e-02 -4.5905e-01 -7.2700e-01 -7.1446e-01 -4.6956e-01  2.0010e-01  1.0141e-01 -7.3836e-02 -4.5623e-01 -7.8433e-01 -9.5832e-01 -7.7316e-01 -5.9310e-01  5.2166e-01 -2.5237e-01 -1.4300e-01 -3.8006e-01 -3.7788e-01 -3.8273e-01  2.0500e-01  1.7532e-01 -3.7698e-01 -3.9801e-01 -2.9019e-01 -7.5487e-02  4.2896e-02  1.5308e-01 -6.3089e-01  0.0000e+00 
 2.8742e-01  4.6039e-01  5.4025e-01  3.3629e-01  5.0386e-01  8.3089e-01  7.3893e-01  2.4040e-01  2.6781e-01  4.1914e-01  2.8424e-01  2.6449e-01  2.3936e-01  1.5947e-01  4.2025e-01  2.1456e-01  5.1059e-01  7.3371e-01  1.6726e-01  7.5762e-02  2.5698e-01  2.3944e-01 -2.4861e-01 -4.1914e-01  2.0599e-01  4.3572e-01  5.0707e-01  9.6584e-02  9.2906e-02  4.0623e-02  1.6116e-01 -5.9739e-01 -6.3212e-01 -4.4425e-01  1.9644e-01  1.7347e-01 -1.5726e-01 -3.4115e-01 -3.1844e-03 -1.0161e+00 -1.0524e+00 -7.5265e-01 -4.2285e-01  6.9004e-01 -1.9165e-01  2.2597e-01  1.5835e-01 -3.0007e-01 -4.2965e-01 -5.2049e-01 -5.5750e-01 -9.0627e-01 -7.4334e-01 -6.1547e-01  1.9808e-01  1.8777e-01 -5.1127e-01 -5.0325e-01 -4.5022e-01 -1.5447e-01  8.7823e-02 -7.3710e-02  2.6936e-01  4.4002e-02  3.5414e-01  4.8419e-01  3.2315e-01  3.0198e-01  2.5658e-01  9.6308e-01  2.5333e-01  3.1244e-01  3.1227e-01  2.6311e-01  2.5594e-01  4.6604e-01  4.6644e-01  3.3624e-01  1.6895e-01  7.8672e-01  2.1519e-01  2.5995e-01  3.5344e-01  2.4653e-01  2.2913e-01 -2.3019e-01  1.8162e-01  5.6309e-01  6.8386e-01 -2.5356e-01  8.3985e-02  6.9300e-01  1.4429e-01  1.0667e-01  5.9042e-02  2.2325e-01  1.0071e-01 -5.1477e-01 -3.0128e-01  1.8810e-01  1.5966e-01  2.3685e-01 -1.6893e-02 -5.6307e-01 -8.0019e-01 -7.8438e-01 -5.0720e-01  2.1052e-01  7.8695e-02 -1.6678e-01 -5.7926e-01 -8.9899e-01 -1.0477e+00 -8.8686e-01 -6.8290e-01  5.6894e-01 -3.2156e-01 -2.3139e-01 -5.2277e-01 -5.3926e-01 -5.2834e-01  1.6758e-01  1.3981e-01 -5.2124e-01 -5.5425e-01 -4.8001e-01 -2.4923e-01  6.5436e-02  4.6204e-01  2.7639e-01  0.0000e+00 
 3.7632e-01  6.1616e-01  7.3077e-01  3.8490e-01  6.2992e-01  9.6969e-01  6.8668e-01  2.6006e-01  2.8667e-01  4.4438e-01  3.5617e-01  3.2537e-01  3.0236e-01  2.9925e-01  6.3523e-01  3.8569e-01  5.7325e-01  6.8293e-01  1.8404e-01  7.7511e-02  3.2365e-01  2.9977e-01 -2.3220e-01 -3.9784e-01  3.6414e-01  6.6838e-01  5.6447e-01  8.8215e-02  8.9866e-02  3.3115e-02  2.1591e-01 -6.1825e-01 -6.6418e-01 -5.2275e-01  1.9226e-01  1.6614e-01 -2.5057e-01 -4.2153e-01 -2.0037e-02 -1.1102e+00 -1.1011e+00 -7.9846e-01 -4.6667e-01  6.8166e-01 -2.0263e-01  1.6783e-01  9.6389e-02 -3.6075e-01 -5.4531e-01 -6.7352e-01 -6.9463e-01 -9.5686e-01 -7.9394e-01 -6.7665e-01  1.1938e-01  9.5666e-02 -6.4755e-01 -6.4272e-01 -5.6754e-01 -2.9685e-01 -4.6040e-02 -2.2707e-01  2.1714e-01 -1.2925e-01  4.0715e-01  6.4999e-01  3.7510e-01  3.4459e-01  3.3917e-01  1.0325e+00  6.2446e-01  3.4414e-01  3.5150e-01  3.3897e-01  3.3574e-01  6.0186e-01  5.6602e-01  4.4294e-01  2.8364e-01  7.2577e-01  2.2853e-01  2.8939e-01  3.9770e-01  3.2075e-01  3.0486e-01 -1.7260e-01  3.2205e-01  6.2955e-01  7.6314e-01 -2.6245e-01  1.9275e-01  7.7621e-01  2.1354e-01  1.1066e-01  5.7086e-02  2.9350e-01  1.6193e-01 -4.8315e-01 -3.0762e-01  3.2780e-01  1.6114e-01  2.1555e-01 -3.2588e-02 -6.3367e-01 -8.3415e-01 -8.3226e-01 -5.5256e-01  1.9281e-01  4.6874e-02 -2.5871e-01 -6.8575e-01 -9.8695e-01 -1.1040e+00 -9.7703e-01 -7.4369e-01  5.4305e-01 -3.9680e-01 -3.4082e-01 -6.5657e-01 -6.8831e-01 -6.6621e-01  7.7003e-02  5.9501e-02 -6.5239e-01 -6.9644e-01 -6.3460e-01 -4.1378e-01  3.8517e-02  1.9878e-01  5.2516e-01  0.0000e+00 
 5.0409e-01  7.4723e-01  8.6112e-01  4.3163e-01  7.3868e-01  1.0304e+00  5.9256e-01  2.8989e-01  3.1228e-01  4.7877e-01  4.3863e-01  4.0355e-01  3.8731e-01  3.9638e-01  7.2473e-01  4.5609e-01  6.0055e-01  5.8590e-01  2.1360e-01  9.7806e-02  4.0891e-01  3.7583e-01 -1.3957e-01 -3.3755e-01  4.4156e-01  8.9947e-01  6.1097e-01  1.2883e-01  1.1077e-01  4.8485e-02  2.9188e-01 -6.0145e-01 -6.6542e-01 -5.8460e-01  1.6937e-01  1.4891e-01 -3.2593e-01 -4.6713e-01 -1.5131e-02 -1.1537e+00 -1.0988e+00 -8.1319e-01 -4.9435e-01  6.2489e-01 -2.2521e-01  8.3629e-02  1.0240e-02 -4.1270e-01 -6.4568e-01 -7.9961e-01 -8.0654e-01 -9.6968e-01 -8.2135e-01 -7.0669e-01  1.3399e-02 -2.0741e-02 -7.6667e-01 -7.4471e-01 -6.5010e-01 -4.3554e-01 -1.8589e-01 -3.4455e-01  1.2945e-01 -2.0858e-01  4.4233e-01  7.5890e-01  4.1538e-01  3.8373e-01  4.2715e-01  1.0320e+00  9.0649e-01  3.6646e-01  3.8162e-01  4.2291e-01  4.2637e-01  7.2222e-01  6.3860e-01  5.5573e-01  3.1188e-01  6.1310e-01  2.4732e-01  3.1871e-01  4.5028e-01  4.0551e-01  3.9672e-01 -3.7109e-02  3.7614e-01  6.6110e-01  7.9361e-01 -2.9484e-01  2.2866e-01  8.0714e-01  3.3632e-01  1.2457e-01  7.0911e-02  3.7162e-01  2.3381e-01 -4.2271e-01 -3.2909e-01  4.6391e-01  1.7260e-01  2.0086e-01 -3.1877e-02 -6.6639e-01 -8.3216e-01 -8.4562e-01 -6.0061e-01  1.4937e-01  1.2077e-02 -3.3739e-01 -7.7619e-01 -1.0422e+00 -1.1244e+00 -1.0408e+00 -7.8052e-01  4.6094e-01 -4.6415e-01 -4.5650e-01 -7.7523e-01 -8.1491e-01 -7.8855e-01 -4.3315e-02 -4.5030e-02 -7.6788e-01 -8.1335e-01 -7.4621e-01 -5.3813e-01 -1.8092e-02  3.2245e-01 -5.7892e-01  0.0000e+00 
 6.5669e-01  8.4072e-01  9.1984e-01  4.8338e-01  8.2088e-01  1.0549e+00  4.6846e-01  3.3819e-01  3.5312e-01  5.3898e-01  5.2678e-01  4.9666e-01  4.8175e-01  4.5163e-01  7.2071e-01  4.4278e-01  5.9694e-01  4.6286e-01  2.6630e-01  1.5000e-01  5.0296e-01  4.6430e-01 -1.3226e-02 -2.7521e-01  4.2397e-01  1.0865e+00  6.5039e-01  2.2598e-01  1.5800e-01  9.5955e-02  3.8150e-01 -5.5363e-01 -6.3985e-01 -6.2168e-01  1.3520e-01  1.4732e-01 -3.7799e-01 -4.8197e-01  2.7700e-02 -1.1464e+00 -1.0524e+00 -8.0174e-01 -5.1315e-01  5.1953e-01 -2.7571e-01 -5.8331e-03 -8.2420e-02 -4.5960e-01 -7.3223e-01 -8.9534e-01 -8.9205e-01 -9.5316e-01 -8.2752e-01 -7.1826e-01 -1.1552e-01 -1.6153e-01 -8.6206e-01 -8.2028e-01 -7.1220e-01 -5.7037e-01 -3.3692e-01 -4.3874e-01  6.6244e-03 -2.2904e-01  4.7826e-01  7.9989e-01  4.5474e-01  4.2646e-01  5.1099e-01  9.9970e-01  1.0393e+00  3.9295e-01  4.1520e-01  5.1075e-01  5.2019e-01  8.1120e-01  6.8850e-01  6.8385e-01  2.7525e-01  4.6290e-01  2.8472e-01  3.5967e-01  5.2070e-01  4.8950e-01  4.9045e-01  1.0484e-01  3.5567e-01  6.7294e-01  7.7470e-01 -3.4046e-01  2.0037e-01  7.8354e-01  5.1325e-01  1.5750e-01  1.1152e-01  4.5521e-01  3.1698e-01 -3.5039e-01 -3.6230e-01  5.8160e-01  2.0497e-01  1.9950e-01 -1.5866e-03 -6.6059e-01 -7.9151e-01 -8.3022e-01 -6.4628e-01  9.4807e-02 -2.4676e-02 -4.0133e-01 -8.4424e-01 -1.0726e+00 -1.1123e+00 -1.0683e+00 -7.9308e-01  3.3990e-01 -5.3711e-01 -5.7606e-01 -8.7753e-01 -9.1683e-01 -8.9628e-01 -1.9169e-01 -1.7535e-01 -8.6406e-01 -9.0855e-01 -8.2386e-01 -6.2723e-01 -1.1918e-01 -1.8275e-01 -6.8503e-01  0.0000e+00 
 8.2020e-01  8.7854e-01  8.9893e-01  5.2691e-01  8.6317e-01  1.0318e+00  3.6662e-01  3.9088e-01  3.9692e-01  6.0723e-01  6.0667e-01  5.8952e-01  5.7788e-01  4.6143e-01  5.9726e-01  3.2858e-01  5.9989e-01  3.6011e-01  3.2507e-01  2.1461e-01  5.9675e-01  5.5343e-01  1.4509e-01 -1.9867e-01  3.1994e-01  1.2219e+00  6.7847e-01  3.5215e-01  2.2374e-01  1.6161e-01  4.7353e-01 -4.7260e-01 -5.8406e-01 -6.2776e-01  1.0499e-01  1.5488e-01 -4.0407e-01 -4.6529e-01  9.0122e-02 -1.0836e+00 -9.6200e-01 -7.6222e-01 -5.2598e-01  4.1238e-01 -3.4403e-01 -7.4600e-02 -1.6557e-01 -4.9196e-01 -7.9467e-01 -9.5899e-01 -9.5293e-01 -9.1634e-01 -8.2168e-01 -7.2216e-01 -2.4114e-01 -2.9175e-01 -9.3590e-01 -8.6623e-01 -7.5812e-01 -6.7424e-01 -4.8607e-01 -5.0700e-01 -1.0760e-01 -1.9724e-01  4.9477e-01  7.8197e-01  4.8394e-01  4.6255e-01  5.8117e-01  9.0313e-01  1.0323e+00  4.1423e-01  4.4042e-01  5.8594e-01  6.0246e-01  8.5700e-01  7.0141e-01  8.1496e-01  1.6246e-01  3.3175e-01  3.2567e-01  3.9535e-01  5.8877e-01  5.6483e-01  5.7543e-01  2.6498e-01  2.6953e-01  6.6463e-01  7.3494e-01 -3.9455e-01  1.0409e-01  7.3783e-01  6.9077e-01  1.9798e-01  1.6237e-01  5.3078e-01  3.9499e-01 -2.7203e-01 -3.9910e-01  6.6244e-01  2.4294e-01  2.0922e-01  4.5084e-02 -6.1849e-01 -7.2025e-01 -7.7690e-01 -6.7792e-01  3.8750e-02 -5.6109e-02 -4.4169e-01 -8.8990e-01 -1.0730e+00 -1.0677e+00 -1.0593e+00 -7.9146e-01  2.1359e-01 -6.0430e-01 -6.8161e-01 -9.5947e-01 -9.9069e-01 -9.8348e-01 -3.3332e-01 -3.0134e-01 -9.4210e-01 -9.7747e-01 -8.7896e-01 -6.7878e-01 -2.3202e-01 -5.2767e-01 -5.9474e-01  0.0000e+00 
 9.5724e-01  8.5799e-01  8.1427e-01  5.6548e-01  8.6529e-01  1.0129e+00  3.0184e-01  4.4853e-01  4.4588e-01  6.8510e-01  6.7139e-01  6.7300e-01  6.5842e-01  4.4296e-01  4.3669e-01  1.7136e-01  6.0581e-01  3.0046e-01  3.9220e-01  2.9556e-01  6.7593e-01  6.3438e-01  2.8225e-01 -1.4149e-01  1.4861e-01  1.2710e+00  6.9651e-01  4.9167e-01  3.0032e-01  2.4382e-01  5.5654e-01 -3.7100e-01 -5.0684e-01 -6.0565e-01  8.9771e-02  1.8655e-01 -4.0826e-01 -4.2973e-01  1.7652e-01 -9.7431e-01 -8.3997e-01 -7.0242e-01 -5.4025e-01  3.0591e-01 -4.3327e-01 -1.1113e-01 -2.2346e-01 -5.1610e-01 -8.3800e-01 -9.9548e-01 -9.9307e-01 -8.6804e-01 -8.0392e-01 -7.3072e-01 -3.5854e-01 -4.1234e-01 -9.8606e-01 -9.0249e-01 -8.0811e-01 -7.5614e-01 -6.3979e-01 -5.7750e-01 -2.1323e-01 -1.8504e-01  5.1118e-01  7.1838e-01  5.1220e-01  4.9618e-01  6.3057e-01  7.9181e-01  8.8906e-01  4.4104e-01  4.6742e-01  6.4428e-01  6.6459e-01  8.5473e-01  6.8962e-01  9.4451e-01  2.7733e-02  2.3961e-01  3.7649e-01  4.3374e-01  6.5579e-01  6.2123e-01  6.3701e-01  3.6948e-01  1.6400e-01  6.5023e-01  6.8575e-01 -4.3881e-01 -2.2792e-02  6.8113e-01  8.5061e-01  2.4948e-01  2.2687e-01  5.9529e-01  4.6664e-01 -2.0089e-01 -4.2888e-01  7.0012e-01  2.8963e-01  2.3153e-01  1.1244e-01 -5.4592e-01 -6.1819e-01 -6.9483e-01 -6.8756e-01 -4.4675e-03 -8.2283e-02 -4.6251e-01 -9.0752e-01 -1.0507e+00 -9.9573e-01 -1.0070e+00 -7.7559e-01  9.9938e-02 -6.7677e-01 -7.7222e-01 -1.0218e+00 -1.0404e+00 -1.0522e+00 -4.6497e-01 -4.2273e-01 -1.0008e+00 -1.0285e+00 -9.2821e-01 -7.1685e-01 -3.6100e-01 -4.8548e-01 -4.3079e-01  0.0000e+00 
 1.0428e+00  7.7648e-01  6.8191e-01  5.8326e-01  8.2543e-01  9.8324e-01  3.1093e-01  4.9165e-01  4.8266e-01  7.4340e-01  7.0928e-01  7.3028e-01  7.1607e-01  4.0434e-01  2.4506e-01 -1.7022e-02  6.3402e-01  3.1357e-01  4.4501e-01  3.6631e-01  7.3147e-01  6.9397e-01  4.0240e-01 -8.2629e-02 -5.5574e-02  1.2402e+00  6.9793e-01  6.0423e-01  3.7238e-01  3.2009e-01  6.1987e-01 -2.4999e-01 -4.0863e-01 -5.6018e-01  1.0185e-01  2.2121e-01 -3.9650e-01 -3.8025e-01  2.5860e-01 -8.2300e-01 -6.8948e-01 -6.2162e-01 -5.5471e-01  2.3604e-01 -5.1976e-01 -1.1053e-01 -2.5093e-01 -5.2617e-01 -8.5621e-01 -1.0091e+00 -1.0163e+00 -8.1205e-01 -7.7805e-01 -7.4599e-01 -4.4871e-01 -4.9751e-01 -1.0176e+00 -9.2729e-01 -8.6013e-01 -8.0152e-01 -7.8429e-01 -6.5011e-01 -2.7870e-01 -2.0318e-01  5.0698e-01  6.3373e-01  5.2673e-01  5.1465e-01  6.5529e-01  6.4264e-01  6.7485e-01  4.5960e-01  4.8134e-01  6.7362e-01  6.9621e-01  8.0729e-01  6.4712e-01  1.0477e+00 -1.1965e-01  2.2852e-01  4.1665e-01  4.5561e-01  6.9722e-01  6.5560e-01  6.7016e-01  4.4578e-01  6.5003e-02  6.2507e-01  6.5605e-01 -4.6525e-01 -1.6438e-01  6.4620e-01  9.3964e-01  2.9593e-01  2.8295e-01  6.3767e-01  5.1736e-01 -1.3347e-01 -4.4018e-01  6.9100e-01  3.2490e-01  2.5829e-01  1.7939e-01 -4.5080e-01 -4.9425e-01 -5.7841e-01 -6.6511e-01 -3.2233e-02 -9.8727e-02 -4.6114e-01 -8.9939e-01 -9.9941e-01 -8.9662e-01 -9.1576e-01 -7.5132e-01  1.8656e-02 -7.3693e-01 -8.3493e-01 -1.0617e+00 -1.0667e+00 -1.0968e+00 -5.5945e-01 -5.1474e-01 -1.0420e+00 -1.0587e+00 -9.7779e-01 -7.4404e-01 -4.6826e-01  1.7987e-01 -2.8227e-02  0.0000e+00 
